customer_id,name,gender,age,city,sim_type,join_date,is_active,device_type,referred_by
3877,Adira Malhotra,Female,36,Indore,Postpaid,2023-06-11,True,iOS,1987
3878,Aniruddh Kumar,Female,49,Gwalior,Postpaid,2023-07-06,True,Android,1492
3879,Pranay Venkatesh,Female,44,Bhopal,Prepaid,2023-05-09,True,Feature Phone,4271
3880,Lagan Dhingra,Female,18,Bhopal,Postpaid,2023-04-18,True,Feature Phone,3049
3881,Bhavin Gole,Female,50,Jabalpur,Prepaid,2023-03-09,True,iOS,4920
3882,Tiya Datta,Male,57,Gwalior,Prepaid,2023-03-07,True,Feature Phone,2935
3883,Ishita Sant,Other,49,Gwalior,Postpaid,2023-05-24,True,iOS,4365
3884,Khushi Mandal,Female,22,Gwalior,Prepaid,2023-02-22,True,Feature Phone,1818
3885,Aaryahi Zachariah,Female,34,Gwalior,Prepaid,2023-05-08,False,Feature Phone,4320
3886,Manikya Sahota,Other,25,Gwalior,Postpaid,2023-11-17,True,Android,1276
3887,Jiya Srinivasan,Male,59,Bhopal,Postpaid,2023-07-26,True,Feature Phone,3023
3888,Aniruddh Khatri,Other,51,Indore,Postpaid,2023-11-16,True,iOS,2878
3889,Trisha Sinha,Other,26,Indore,Prepaid,2023-08-04,True,Android,4015
3890,Dhanuk Shah,Female,40,Jabalpur,Prepaid,2023-03-09,True,Feature Phone,4088
3891,Ahana  Sarkar,Other,52,Bhopal,Postpaid,2023-03-03,True,Android,1148
3892,Tushar Keer,Other,24,Gwalior,Postpaid,2023-07-29,True,Feature Phone,238
3893,Vanya Lall,Female,32,Indore,Postpaid,2023-12-03,True,iOS,2123
3894,Adah Kakar,Female,37,Ujjain,Prepaid,2023-11-23,True,iOS,4596
3895,Jivika Devan,Female,42,Ujjain,Postpaid,2023-02-21,True,Android,1546
3896,Anya Kuruvilla,Female,20,Ujjain,Prepaid,2023-04-26,True,Feature Phone,3984
3897,Navya Sibal,Other,41,Gwalior,Postpaid,2023-03-06,True,Feature Phone,4364
3898,Tejas Datta,Other,51,Gwalior,Prepaid,2023-05-10,False,Android,987
3899,Oorja Gara,Male,39,Jabalpur,Prepaid,2023-06-26,True,Android,1624
3900,Mannat Tella,Male,28,Jabalpur,Postpaid,2023-10-05,True,iOS,3122
3901,Shaan Kohli,Other,25,Jabalpur,Prepaid,2023-06-12,True,Android,3727
3902,Samiha Gera,Male,56,Ujjain,Prepaid,2023-11-28,True,Feature Phone,3902
3903,Kavya Balakrishnan,Other,52,Gwalior,Postpaid,2023-06-01,True,Android,723
3904,Ojas Venkataraman,Male,55,Ujjain,Postpaid,2023-12-16,True,iOS,1096
3905,Rania D’Alia,Female,25,Jabalpur,Prepaid,2023-08-24,True,Android,3828
3906,Vanya Saini,Male,54,Gwalior,Prepaid,2023-06-07,True,Feature Phone,4286
3907,Devansh Kale,Female,44,Bhopal,Prepaid,2023-11-23,True,Android,996
3908,Neelofar Johal,Female,45,Indore,Postpaid,2023-04-16,True,Android,4662
3909,Khushi Bhatia,Female,57,Indore,Prepaid,2023-11-02,True,Android,993
3910,Neysa Dugar,Female,51,Jabalpur,Prepaid,2023-09-12,True,iOS,2784
3911,Mahika Chopra,Male,49,Ujjain,Postpaid,2023-12-24,True,iOS,156
3912,Ela Mannan,Other,32,Bhopal,Postpaid,2023-04-23,True,iOS,1896
3913,Mannat Dhawan,Female,34,Gwalior,Postpaid,2023-01-30,True,iOS,1777
3914,Nayantara Chowdhury,Male,50,Ujjain,Postpaid,2023-01-12,True,Feature Phone,4769
3915,Rohan Gara,Female,33,Jabalpur,Postpaid,2023-06-26,True,Feature Phone,2117
3916,Jhanvi Date,Male,46,Ujjain,Prepaid,2023-12-04,True,iOS,2421
3917,Rohan Sant,Male,26,Jabalpur,Prepaid,2023-02-15,True,iOS,55
3918,Hiran Bath,Male,50,Indore,Prepaid,2023-06-20,True,iOS,85
3919,Divit Vaidya,Other,46,Indore,Postpaid,2023-05-10,True,Android,2889
3920,Armaan Choudhry,Male,30,Ujjain,Postpaid,2023-09-02,True,Feature Phone,4688
3921,Ishita Dewan,Male,38,Bhopal,Postpaid,2023-12-19,False,Android,2780
3922,Kartik Bora,Other,38,Gwalior,Prepaid,2023-07-22,False,iOS,2670
3923,Reyansh Ramakrishnan,Other,22,Jabalpur,Postpaid,2023-08-14,False,Feature Phone,3837
3924,Jhanvi Kulkarni,Male,27,Gwalior,Postpaid,2023-03-21,True,iOS,1009
3925,Indranil Ramesh,Other,23,Indore,Postpaid,2023-11-06,True,Android,2365
3926,Kartik Buch,Female,30,Bhopal,Prepaid,2023-02-04,True,Feature Phone,3687
3927,Kiaan Jayaraman,Female,18,Bhopal,Postpaid,2023-02-21,False,Android,4348
3928,Faiyaz Dhar,Other,37,Gwalior,Postpaid,2023-06-10,True,Feature Phone,2200
3929,Anahita Sem,Other,25,Indore,Prepaid,2023-03-25,True,iOS,1360
3930,Himmat Jain,Male,27,Gwalior,Postpaid,2023-11-24,True,Feature Phone,910
3931,Jhanvi Lala,Other,26,Ujjain,Postpaid,2023-01-26,True,Android,3440
3932,Purab Chada,Male,58,Bhopal,Postpaid,2023-08-13,True,Android,2914
3933,Aaina Kohli,Female,20,Bhopal,Prepaid,2023-11-13,True,Android,4696
3934,Heer Devi,Other,28,Ujjain,Postpaid,2023-06-03,True,Android,1007
3935,Kismat Sandhu,Male,29,Indore,Postpaid,2023-10-20,False,iOS,3053
3936,Stuvan Kala,Male,27,Bhopal,Prepaid,2023-04-05,True,Android,1144
3937,Dhruv Kaul,Female,42,Jabalpur,Prepaid,2023-08-13,True,iOS,4399
3938,Nirvaan Keer,Other,42,Jabalpur,Postpaid,2023-09-24,True,Feature Phone,3221
3939,Akarsh Savant,Female,28,Indore,Prepaid,2023-02-10,True,Android,1225
3940,Damini Bose,Male,53,Ujjain,Postpaid,2023-05-13,True,Feature Phone,3879
3941,Stuvan Mane,Male,56,Gwalior,Prepaid,2023-03-07,True,Feature Phone,4496
3942,Tara Sangha,Other,43,Indore,Postpaid,2023-07-29,True,iOS,68
3943,Ishaan Garg,Male,31,Gwalior,Postpaid,2023-06-02,True,Android,4250
3944,Mohanlal Sibal,Other,56,Indore,Postpaid,2023-06-21,True,iOS,1015
3945,Rohan Gour,Female,57,Jabalpur,Prepaid,2023-11-21,True,Android,182
3946,Nishith Upadhyay,Other,18,Ujjain,Prepaid,2023-02-28,True,Feature Phone,4621
3947,Madhup Jaggi,Other,21,Jabalpur,Postpaid,2023-07-03,True,iOS,4116
3948,Amira Kurian,Male,47,Ujjain,Postpaid,2023-06-29,True,Android,4947
3949,Indranil Goel,Male,29,Gwalior,Postpaid,2023-11-18,True,Feature Phone,2946
3950,Divyansh Kakar,Other,52,Indore,Postpaid,2023-11-20,True,iOS,2058
3951,Neelofar Sur,Male,30,Bhopal,Prepaid,2023-01-12,True,iOS,2748
3952,Ishita Tank,Male,48,Bhopal,Prepaid,2023-03-09,True,iOS,1881
3953,Suhana Chandran,Male,55,Ujjain,Postpaid,2023-11-25,True,iOS,3603
3954,Indranil Singhal,Other,40,Ujjain,Prepaid,2023-07-21,True,Feature Phone,655
3955,Ehsaan Vasa,Male,21,Jabalpur,Prepaid,2023-01-06,True,Feature Phone,3687
3956,Tara Bhatt,Other,33,Bhopal,Prepaid,2023-01-15,True,Feature Phone,2289
3957,Tushar Chopra,Male,24,Jabalpur,Postpaid,2023-02-11,True,Feature Phone,2200
3958,Shanaya Dayal,Female,39,Gwalior,Postpaid,2023-01-31,True,Android,2832
3959,Renee Vora,Male,46,Bhopal,Prepaid,2023-06-30,False,Feature Phone,3409
3960,Zain Chandran,Male,28,Gwalior,Prepaid,2023-09-19,True,iOS,2236
3961,Dhruv Chowdhury,Other,50,Indore,Postpaid,2023-10-16,True,iOS,2512
3962,Samarth Lall,Other,46,Jabalpur,Postpaid,2023-01-21,False,iOS,722
3963,Piya Gour,Male,56,Ujjain,Postpaid,2023-07-01,True,iOS,3249
3964,Dishani Devi,Female,29,Bhopal,Prepaid,2023-07-03,True,Android,1201
3965,Indrans Khurana,Male,24,Jabalpur,Prepaid,2023-09-01,False,iOS,4977
3966,Prerak Sharma,Male,56,Ujjain,Prepaid,2023-12-16,False,iOS,2463
3967,Alisha Khatri,Female,59,Indore,Postpaid,2023-05-29,True,iOS,4674
3968,Vidur Khare,Other,43,Bhopal,Postpaid,2023-09-13,True,Feature Phone,310
3969,Purab Sane,Male,57,Gwalior,Postpaid,2023-04-10,True,Feature Phone,1026
3970,Ojas Agarwal,Other,26,Indore,Postpaid,2023-02-24,True,Android,4413
3971,Nitya Korpal,Other,58,Ujjain,Postpaid,2023-07-05,True,Android,1533
3972,Kiara Sodhi,Female,51,Bhopal,Prepaid,2023-11-16,True,Android,3644
3973,Samaira Bahl,Female,30,Bhopal,Prepaid,2023-03-27,False,iOS,368
3974,Nirvaan Kapadia,Other,53,Indore,Prepaid,2023-06-23,True,Android,4651
3975,Piya Karpe,Male,42,Bhopal,Postpaid,2023-01-22,True,Feature Phone,2653
3976,Mohanlal Sen,Other,41,Ujjain,Prepaid,2023-09-01,True,Feature Phone,1250
3977,Indranil Tandon,Male,34,Indore,Postpaid,2023-03-01,True,Feature Phone,2984
3978,Advika Varty,Male,19,Gwalior,Prepaid,2023-04-14,True,iOS,4576
3979,Ryan Varughese,Female,30,Indore,Prepaid,2023-05-19,True,iOS,3029
3980,Dishani Dugar,Male,48,Indore,Postpaid,2023-10-30,True,Android,3135
3981,Nakul Jaggi,Male,46,Gwalior,Prepaid,2023-06-08,True,Android,4096
3982,Sara Devi,Other,45,Ujjain,Prepaid,2023-08-20,True,Android,940
3983,Dhanuk Banerjee,Female,44,Jabalpur,Prepaid,2023-03-18,True,Android,4110
3984,Ryan Mall,Male,32,Jabalpur,Prepaid,2023-01-18,True,iOS,4238
3985,Ritvik Edwin,Male,48,Gwalior,Prepaid,2023-01-22,True,Feature Phone,4024
3986,Tanya Thakur,Female,57,Ujjain,Prepaid,2023-07-03,True,iOS,3692
3987,Faiyaz Dugal,Other,32,Bhopal,Prepaid,2023-05-25,True,Android,590
3988,Damini Yadav,Female,50,Gwalior,Postpaid,2023-02-07,True,iOS,1783
3989,Anaya Sharma,Female,37,Jabalpur,Prepaid,2023-10-08,False,Feature Phone,4569
3990,Kimaya Sidhu,Male,59,Ujjain,Postpaid,2023-10-15,True,iOS,1208
3991,Amira Thakur,Male,29,Indore,Prepaid,2023-05-23,True,Feature Phone,4413
3992,Shaan Sinha,Other,54,Ujjain,Postpaid,2023-01-13,True,Android,4541
3993,Eva Choudhury,Male,26,Ujjain,Postpaid,2023-07-05,True,iOS,2344
3994,Divij Wagle,Male,40,Jabalpur,Prepaid,2023-09-24,True,Android,847
3995,Diya Balay,Female,25,Jabalpur,Postpaid,2023-09-26,True,Android,2425
3996,Raghav Mand,Male,49,Bhopal,Postpaid,2023-04-07,True,Feature Phone,4681
3997,Reyansh Sanghvi,Other,31,Bhopal,Prepaid,2023-12-23,True,Feature Phone,799
3998,Divyansh Date,Female,44,Gwalior,Postpaid,2023-10-21,True,Android,471
3999,Renee Divan,Other,42,Indore,Prepaid,2023-01-01,True,Feature Phone,3910
4000,Romil Barman,Female,30,Bhopal,Postpaid,2023-10-22,True,Feature Phone,4828
4001,Kimaya Choudhry,Male,38,Jabalpur,Postpaid,2023-01-27,True,Android,2095
4002,Elakshi Savant,Female,48,Ujjain,Postpaid,2023-02-05,True,Android,2995
4003,Chirag Gopal,Female,54,Gwalior,Postpaid,2023-06-09,True,Feature Phone,3130
4004,Urvi Krishnan,Male,22,Bhopal,Prepaid,2023-01-31,True,Android,1314
4005,Lavanya Issac,Male,30,Ujjain,Prepaid,2023-05-07,True,Android,2879
4006,Piya Dhillon,Other,45,Ujjain,Prepaid,2023-09-19,True,Feature Phone,3516
4007,Chirag Bhargava,Other,42,Bhopal,Prepaid,2023-12-11,True,iOS,1048
4008,Neysa Varkey,Male,52,Indore,Prepaid,2023-07-29,True,iOS,1088
4009,Shlok Rastogi,Male,56,Indore,Postpaid,2023-05-30,False,Android,3682
4010,Myra Kale,Male,24,Gwalior,Prepaid,2023-01-31,True,Feature Phone,283
4011,Riaan Zachariah,Female,55,Indore,Postpaid,2023-04-10,True,Android,3649
4012,Rasha Datta,Female,49,Gwalior,Prepaid,2023-11-25,True,Feature Phone,1399
4013,Vidur Chaudhari,Female,20,Jabalpur,Prepaid,2023-10-29,True,Android,2734
4014,Vedika Dube,Male,56,Bhopal,Prepaid,2023-12-19,True,Android,4068
4015,Prerak Ramachandran,Other,54,Ujjain,Prepaid,2023-08-07,False,Feature Phone,2358
4016,Lakshay Choudhary,Male,39,Gwalior,Postpaid,2023-09-10,True,Android,2936
4017,Misha Roy,Female,25,Indore,Prepaid,2023-06-20,True,iOS,3819
4018,Hiran Reddy,Female,34,Gwalior,Postpaid,2023-09-14,True,iOS,3239
4019,Anaya Khalsa,Male,44,Gwalior,Postpaid,2023-02-26,True,Feature Phone,1773
4020,Mehul Tailor,Male,50,Indore,Prepaid,2023-01-09,True,Android,4078
4021,Vardaniya Chhabra,Female,34,Indore,Postpaid,2023-01-05,True,iOS,4103
4022,Aradhya Din,Female,59,Bhopal,Postpaid,2023-12-01,True,Feature Phone,788
4023,Nehmat Kurian,Female,29,Ujjain,Prepaid,2023-04-24,True,Feature Phone,3225
4024,Shalv Kakar,Male,44,Bhopal,Postpaid,2023-09-22,True,Feature Phone,43
4025,Samaira Doctor,Female,25,Bhopal,Prepaid,2023-06-22,True,iOS,4297
4026,Zara Din,Female,40,Indore,Prepaid,2023-08-08,True,iOS,2943
4027,Jayan Majumdar,Other,59,Indore,Postpaid,2023-07-24,False,iOS,4644
4028,Tara Dave,Male,46,Ujjain,Postpaid,2023-01-24,True,iOS,4322
4029,Hunar Sheth,Other,37,Gwalior,Postpaid,2023-06-19,True,Android,3906
4030,Kavya Kakar,Other,33,Bhopal,Postpaid,2023-04-13,False,iOS,4729
4031,Arhaan Balakrishnan,Female,34,Ujjain,Postpaid,2023-03-01,True,Feature Phone,3411
4032,Shamik Kashyap,Male,33,Bhopal,Postpaid,2023-03-27,True,Android,1359
4033,Khushi Gupta,Female,36,Gwalior,Postpaid,2023-09-12,True,iOS,1205
4034,Biju Bera,Male,25,Bhopal,Prepaid,2023-06-14,True,Android,3605
4035,Mamooty Gera,Other,55,Jabalpur,Prepaid,2023-06-16,True,Feature Phone,2994
4036,Madhav Acharya,Male,55,Ujjain,Prepaid,2023-03-25,True,iOS,2242
4037,Hridaan Cheema,Female,46,Indore,Postpaid,2023-07-21,False,Android,538
4038,Miraan Varghese,Female,58,Bhopal,Postpaid,2023-03-31,True,iOS,4012
4039,Uthkarsh Devan,Female,53,Ujjain,Postpaid,2023-03-30,True,Android,3869
4040,Emir Bhatnagar,Male,43,Ujjain,Prepaid,2023-04-30,True,Android,4577
4041,Mannat Sharma,Other,48,Bhopal,Prepaid,2023-06-05,True,Feature Phone,4526
4042,Nishith Dhillon,Other,29,Indore,Prepaid,2023-07-07,True,Feature Phone,3584
4043,Saksham Kurian,Male,34,Indore,Postpaid,2023-07-07,True,iOS,1351
4044,Himmat Sridhar,Female,32,Bhopal,Prepaid,2023-09-19,True,iOS,945
4045,Shayak Anand,Other,26,Ujjain,Prepaid,2023-02-21,True,Android,3857
4046,Eshani Borah,Female,56,Indore,Postpaid,2023-05-20,True,Feature Phone,1824
4047,Shalv Bahl,Male,59,Bhopal,Prepaid,2023-01-19,False,Feature Phone,2626
4048,Jiya Thakur,Female,29,Bhopal,Prepaid,2023-03-16,True,Android,3899
4049,Advika Date,Other,49,Bhopal,Prepaid,2023-08-18,False,Feature Phone,3488
4050,Veer Batra,Other,42,Ujjain,Postpaid,2023-05-10,True,Feature Phone,4207
4051,Dharmajan Kale,Female,56,Indore,Prepaid,2023-02-24,True,Android,4308
4052,Yakshit Dua,Male,35,Ujjain,Postpaid,2023-09-28,True,iOS,851
4053,Arhaan Chaudhuri,Female,32,Jabalpur,Postpaid,2023-04-10,False,iOS,2926
4054,Divyansh Tailor,Male,49,Indore,Prepaid,2023-03-10,True,iOS,996
4055,Shalv Srinivas,Female,23,Ujjain,Prepaid,2023-10-26,True,Android,4762
4056,Abram Ben,Other,52,Indore,Postpaid,2023-01-17,True,iOS,350
4057,Misha Saini,Male,51,Jabalpur,Postpaid,2023-12-20,True,Android,1538
4058,Manjari Khurana,Male,55,Gwalior,Postpaid,2023-04-26,True,Android,2978
4059,Raghav Kapur,Male,22,Bhopal,Postpaid,2023-06-01,True,Feature Phone,2729
4060,Vihaan Shetty,Other,35,Ujjain,Postpaid,2023-11-26,True,Feature Phone,4347
4061,Anahi Ganesh,Female,33,Jabalpur,Prepaid,2023-04-26,True,iOS,2367
4062,Armaan Agrawal,Other,25,Jabalpur,Postpaid,2023-01-30,True,Android,2237
4063,Arnav Gole,Male,42,Indore,Prepaid,2023-11-19,True,iOS,3876
4064,Jhanvi Rege,Female,49,Indore,Postpaid,2023-02-20,True,iOS,3095
4065,Devansh Bajwa,Other,43,Bhopal,Prepaid,2023-03-01,True,Feature Phone,3602
4066,Umang Wable,Male,39,Indore,Postpaid,2023-08-17,True,iOS,4175
4067,Pihu Bakshi,Male,48,Ujjain,Prepaid,2023-09-16,True,iOS,4642
4068,Vihaan Kari,Other,27,Ujjain,Prepaid,2023-12-26,False,Feature Phone,924
4069,Madhup Sanghvi,Other,29,Ujjain,Postpaid,2023-01-05,True,iOS,619
4070,Tiya Shanker,Other,45,Gwalior,Postpaid,2023-01-28,True,iOS,4401
4071,Advika Bhalla,Male,23,Ujjain,Prepaid,2023-09-11,True,Android,3263
4072,Lagan Thaker,Other,37,Indore,Prepaid,2023-12-30,True,iOS,3304
4073,Uthkarsh Ghosh,Male,22,Indore,Prepaid,2023-08-19,True,Feature Phone,2602
4074,Rania Chopra,Other,40,Ujjain,Postpaid,2023-12-23,True,Feature Phone,1048
4075,Hansh Ahuja,Male,26,Jabalpur,Postpaid,2023-07-19,False,Android,1699
4076,Alia Kaul,Male,46,Jabalpur,Postpaid,2023-11-28,True,Feature Phone,2231
4077,Dhanush Jani,Female,33,Jabalpur,Postpaid,2023-09-28,True,Feature Phone,1869
4078,Suhana Tak,Other,39,Bhopal,Prepaid,2023-12-05,True,Feature Phone,2655
4079,Reyansh Mallick,Other,25,Gwalior,Postpaid,2023-10-31,True,iOS,83
4080,Akarsh Verma,Male,37,Ujjain,Postpaid,2023-02-15,True,Android,93
4081,Shayak Majumdar,Male,31,Bhopal,Postpaid,2023-01-28,False,Android,3157
4082,Kartik Chana,Male,56,Jabalpur,Postpaid,2023-01-07,True,Android,3049
4083,Jayesh Arora,Female,54,Ujjain,Postpaid,2023-08-20,True,Android,1468
4084,Kanav Kohli,Female,51,Bhopal,Prepaid,2023-07-18,True,Feature Phone,2025
4085,Hazel Shanker,Male,28,Indore,Postpaid,2023-04-04,True,iOS,4870
4086,Darshit Mand,Other,57,Jabalpur,Prepaid,2023-03-23,True,Feature Phone,3818
4087,Vidur Trivedi,Other,50,Bhopal,Postpaid,2023-03-29,True,Feature Phone,2699
4088,Nehmat Din,Female,48,Indore,Postpaid,2023-07-05,True,Feature Phone,792
4089,Devansh Hayer,Female,51,Jabalpur,Postpaid,2023-08-31,True,Feature Phone,476
4090,Ehsaan Sandal,Male,24,Gwalior,Postpaid,2023-03-09,True,Android,504
4091,Keya D’Alia,Other,40,Jabalpur,Prepaid,2023-11-07,True,Android,231
4092,Shamik Bajaj,Male,24,Gwalior,Prepaid,2023-07-06,True,iOS,1587
4093,Lavanya Krishnan,Female,42,Gwalior,Postpaid,2023-08-27,True,Feature Phone,1775
4094,Arnav Madan,Other,20,Gwalior,Prepaid,2023-08-06,True,Android,3091
4095,Jayan Rajan,Other,55,Ujjain,Prepaid,2023-04-18,True,iOS,2257
4096,Raunak Solanki,Female,37,Ujjain,Postpaid,2023-11-03,False,Feature Phone,3971
4097,Purab Chatterjee,Male,51,Gwalior,Prepaid,2023-02-07,False,Feature Phone,4227
4098,Mahika Dhaliwal,Male,47,Indore,Prepaid,2023-12-15,False,Android,4839
4099,Ishita Deep,Other,34,Gwalior,Postpaid,2023-10-03,True,Feature Phone,384
4100,Yuvaan Kaur,Female,27,Bhopal,Postpaid,2023-01-10,True,Feature Phone,3164
4101,Romil Brar,Other,52,Gwalior,Prepaid,2023-01-26,False,Android,2410
4102,Jayesh Sandhu,Female,37,Ujjain,Postpaid,2023-02-17,True,iOS,761
4103,Myra Chadha,Male,35,Ujjain,Postpaid,2023-12-13,True,iOS,3953
4104,Anvi Rege,Female,44,Bhopal,Postpaid,2023-01-14,False,Android,943
4105,Biju Batta,Male,53,Bhopal,Prepaid,2023-04-10,True,Android,2696
4106,Anaya Kota,Female,40,Jabalpur,Postpaid,2023-07-06,True,iOS,1297
4107,Saanvi Randhawa,Other,49,Indore,Postpaid,2023-01-12,True,iOS,2403
4108,Vardaniya Dalal,Male,27,Indore,Prepaid,2023-10-06,True,Android,2148
4109,Riya Lanka,Other,28,Indore,Prepaid,2023-12-07,True,Android,1640
4110,Shlok Dash,Other,55,Ujjain,Prepaid,2023-11-24,True,Android,4397
4111,Ivan Cheema,Male,23,Indore,Prepaid,2023-06-16,True,Feature Phone,609
4112,Divij Kata,Male,58,Jabalpur,Prepaid,2023-05-02,True,Android,882
4113,Yasmin Agrawal,Other,51,Jabalpur,Postpaid,2023-04-05,True,Feature Phone,2251
4114,Yashvi Zachariah,Other,53,Indore,Prepaid,2023-01-25,True,iOS,3093
4115,Aradhya Sahni,Other,54,Bhopal,Postpaid,2023-01-17,True,iOS,2160
4116,Aaina Saran,Other,34,Jabalpur,Prepaid,2023-01-29,True,Android,2429
4117,Aayush Sagar,Male,57,Bhopal,Postpaid,2023-11-19,True,Android,4851
4118,Chirag Kulkarni,Male,57,Ujjain,Postpaid,2023-12-07,True,iOS,3002
4119,Neelofar Joshi,Other,29,Jabalpur,Prepaid,2023-11-09,True,iOS,4892
4120,Madhup Garde,Female,38,Bhopal,Prepaid,2023-03-13,True,iOS,1995
4121,Ehsaan Sibal,Female,57,Indore,Prepaid,2023-09-27,True,iOS,1324
4122,Miraan Sama,Male,36,Ujjain,Prepaid,2023-09-07,True,Android,4318
4123,Neelofar Sachdev,Other,20,Gwalior,Prepaid,2023-10-22,True,Feature Phone,1012
4124,Aaryahi Bali,Other,35,Gwalior,Prepaid,2023-05-24,False,iOS,4039
4125,Eva Kapoor,Male,36,Indore,Postpaid,2023-10-01,False,iOS,689
4126,Renee Tak,Female,23,Ujjain,Postpaid,2023-08-11,True,Feature Phone,4069
4127,Seher Desai,Female,33,Ujjain,Postpaid,2023-03-16,True,Android,4214
4128,Jiya Choudhary,Female,25,Ujjain,Postpaid,2023-04-12,True,Feature Phone,4270
4129,Lakshay Loke,Male,35,Ujjain,Postpaid,2023-01-20,True,Android,1243
4130,Miraan Dada,Female,56,Gwalior,Prepaid,2023-04-27,True,Android,3448
4131,Anvi Balakrishnan,Male,29,Bhopal,Prepaid,2023-06-23,True,Android,2045
4132,Saksham Jayaraman,Male,27,Ujjain,Postpaid,2023-06-22,True,Android,441
4133,Shlok Bobal,Other,24,Bhopal,Postpaid,2023-01-04,True,Android,1225
4134,Mannat Date,Female,18,Ujjain,Prepaid,2023-12-06,True,iOS,2463
4135,Farhan Bumb,Male,53,Jabalpur,Prepaid,2023-05-28,True,Android,4179
4136,Zeeshan Bhatt,Female,38,Jabalpur,Prepaid,2023-04-24,True,iOS,2753
4137,Zaina Dugar,Female,54,Jabalpur,Prepaid,2023-11-17,True,Android,1753
4138,Aarav Chaudhary,Other,41,Ujjain,Postpaid,2023-06-16,False,iOS,4443
4139,Aayush Contractor,Female,42,Bhopal,Postpaid,2023-10-27,True,Feature Phone,4630
4140,Tiya Iyer,Other,24,Gwalior,Prepaid,2023-04-28,True,Feature Phone,3003
4141,Mohanlal Kata,Male,59,Indore,Prepaid,2023-04-10,False,iOS,4547
4142,Gokul Sheth,Female,34,Gwalior,Postpaid,2023-10-01,False,Android,3217
4143,Hrishita Johal,Male,46,Ujjain,Postpaid,2023-06-24,True,iOS,3360
4144,Vihaan Majumdar,Female,47,Jabalpur,Postpaid,2023-06-08,True,iOS,3943
4145,Zara Deo,Male,24,Jabalpur,Prepaid,2023-08-15,True,Android,3297
4146,Kimaya Bala,Female,50,Bhopal,Postpaid,2023-02-07,True,Feature Phone,4310
4147,Yuvaan Acharya,Female,24,Ujjain,Prepaid,2023-07-17,False,iOS,4015
4148,Sumer Gupta,Female,41,Gwalior,Prepaid,2023-05-16,True,Feature Phone,900
4149,Samarth Chanda,Female,28,Ujjain,Prepaid,2023-04-14,True,Feature Phone,1190
4150,Tushar Tandon,Female,26,Ujjain,Postpaid,2023-07-12,True,Feature Phone,653
4151,Neelofar Khurana,Female,29,Jabalpur,Postpaid,2023-09-07,True,iOS,983
4152,Navya Dua,Female,52,Gwalior,Prepaid,2023-01-13,True,iOS,576
4153,Nishith Badal,Female,21,Indore,Postpaid,2023-02-24,True,Android,333
4154,Dhanuk Devi,Female,53,Jabalpur,Prepaid,2023-12-10,True,Android,4308
4155,Mehul Samra,Male,45,Gwalior,Postpaid,2023-03-26,True,iOS,289
4156,Aarav Choudhury,Other,30,Bhopal,Prepaid,2023-04-19,True,Android,2214
4157,Tejas Mand,Female,40,Jabalpur,Prepaid,2023-02-12,True,Feature Phone,2174
4158,Zara Kala,Other,36,Bhopal,Postpaid,2023-03-12,True,Feature Phone,3834
4159,Jayesh Mandal,Female,59,Jabalpur,Postpaid,2023-09-25,True,iOS,1056
4160,Anya Vohra,Female,54,Ujjain,Prepaid,2023-02-28,True,Feature Phone,4370
4161,Kaira Sekhon,Male,56,Gwalior,Postpaid,2023-02-13,True,iOS,1325
4162,Mamooty Rana,Male,41,Bhopal,Prepaid,2023-09-29,True,iOS,3596
4163,Miraya Bhasin,Other,33,Jabalpur,Prepaid,2023-01-14,True,iOS,3828
4164,Suhana Kalita,Male,50,Bhopal,Prepaid,2023-04-22,False,Feature Phone,2663
4165,Arnav Wable,Male,29,Jabalpur,Prepaid,2023-11-10,True,iOS,2324
4166,Zara Vora,Other,51,Jabalpur,Prepaid,2023-08-16,True,iOS,1883
4167,Ishita Venkataraman,Male,24,Indore,Prepaid,2023-06-18,True,Android,3064
4168,Raghav Datta,Female,28,Indore,Prepaid,2023-10-18,True,Feature Phone,1154
4169,Arnav Sarkar,Other,48,Indore,Prepaid,2023-09-03,False,iOS,3371
4170,Aaina Kadakia,Other,46,Bhopal,Postpaid,2023-09-23,True,Android,97
4171,Romil Yogi,Female,30,Ujjain,Postpaid,2023-12-03,True,iOS,277
4172,Nirvaan Dalal,Male,48,Jabalpur,Prepaid,2023-08-31,True,Feature Phone,2848
4173,Yasmin Tiwari,Other,19,Gwalior,Prepaid,2023-06-07,True,Android,332
4174,Purab Samra,Other,56,Indore,Prepaid,2023-10-27,True,Android,2253
4175,Damini Bhatia,Female,32,Bhopal,Postpaid,2023-11-23,True,iOS,4199
4176,Nitara Bal,Female,28,Bhopal,Prepaid,2023-01-18,True,iOS,3052
4177,Prisha Sachdeva,Male,51,Bhopal,Prepaid,2023-03-24,True,Feature Phone,3697
4178,Pihu Lala,Other,56,Gwalior,Prepaid,2023-12-01,True,Feature Phone,2408
4179,Zeeshan Shah,Male,21,Gwalior,Postpaid,2023-08-19,True,iOS,3203
4180,Neelofar Lanka,Male,28,Indore,Postpaid,2023-12-08,True,Android,2087
4181,Alisha Bhandari,Female,46,Gwalior,Postpaid,2023-09-10,True,Feature Phone,307
4182,Anay Karpe,Other,19,Indore,Prepaid,2023-06-16,True,Feature Phone,884
4183,Onkar Kar,Other,33,Gwalior,Prepaid,2023-02-11,True,Android,4290
